0,1,2
461369.0,1149518.0,5
531397.0,1200598.0,17
531397.0,1482522.0,25
132374.0,922371.0,25
70335.0,893135.0,1
119062.0,230188.0,1
228900.0,992617.0,5
228500.0,1024776.0,17
149184.0,1148012.0,1
228900.0,1564918.0,9
836092.0,1495668.0,1
119062.0,6371926.0,1
228900.0,1660231.0,25
119062.0,6531326.0,17
5403962.0,101830.0,17
5057061.0,101828.0,1
228900.0,4603450.0,25
228900.0,5422817.0,25
1740584.0,4454842.0,5
7012775.0,992617.0,5
7012775.0,1564918.0,9
7528580.0,1495668.0,1
6928515.0,1148012.0,1
7012775.0,1660231.0,25
7012774.0,4601040.0,25
7012774.0,5422817.0,25
8440318.0,4454842.0,5
4654758.0,992617.0,5
4673660.0,1024776.0,17
4654758.0,1564918.0,9
5369938.0,1495668.0,1
4590667.0,1148012.0,1
4654758.0,1660231.0,25
4654758.0,4601040.0,25
4654758.0,5422817.0,25
6393533.0,4454842.0,5
2317296.0,992617.0,5
2330224.0,1024776.0,17
2245387.0,1148012.0,1
2317296.0,1564918.0,9
3087124.0,1495668.0,1
2317296.0,1660231.0,25
2317296.0,4601040.0,25
2317296.0,5422817.0,25
4204615.0,4454842.0,5
7898235.0,85640.0,17
7475415.0,93813.0,25
7695835.0,48662.0,5
7623529.0,559027.0,17
7276626.0,559027.0,1
7041377.0,1024776.0,17
119062.0,722558.0,17
119062.0,230188.0,1
3133699.0,3512682.0,1
3133699.0,3512682.0,1
326773.0,3760509.0,1
326773.0,3760509.0,1
297397.0,2216188.0,1
297397.0,2216188.0,1
240352.0,899120.0,1
240352.0,899120.0,1
3157511.0,3525946.0,13
4070849.0,3471774.0,1
1230153.0,3723411.0,1
1226819.0,2197761.0,1
1233644.0,862021.0,1
3159971.0,5091786.0,1
3159971.0,5091786.0,1
410713.0,5014622.0,1
410713.0,5014622.0,1
3072925.0,2186026.0,1
3072925.0,2186026.0,1
3015881.0,868957.0,1
3015881.0,868957.0,1
4097122.0,5050878.0,1
1314091.0,4977524.0,1
4002347.0,2167597.0,1
4009173.0,831859.0,1
3201105.0,5050878.0,13
483245.0,5014621.0,13
3135064.0,2164289.0,13
3074048.0,850528.0,13
339155.0,2197761.0,13
359535.0,3748165.0,13
264165.0,887384.0,13
5872633.0,840467.0,1
5872633.0,840467.0,1
6877045.0,822040.0,1
5896445.0,835464.0,13
6856396.0,227101.0,17
7305760.0,240666.0,17
5872633.0,2040026.0,1
5872633.0,2040026.0,1
6877045.0,2021597.0,1
5897150.0,2035021.0,13
174945.0,237215.0,1
174945.0,5742497.0,17
4993145.0,2199913.0,1
7892257.0,243540.0,1
7892257.0,243540.0,1
7892257.0,425128.0,1
178778.0,1044446.0,17
178778.0,1233060.0,17
178778.0,1215791.0,1
205411.0,5382735.0,17
205411.0,5614346.0,17
205411.0,5562241.0,1
586319.0,4157958.0,17
2674793.0,5465055.0,17
6518548.0,5465055.0,17
549209.0,2264369.0,17
178778.0,1480901.0,1
7030501.0,827234.0,1
7575825.0,804469.0,17
5800869.0,888413.0,17
4530855.0,888413.0,17
1550378.0,1446642.0,17
5164035.0,1446642.0,17
1550378.0,3397868.0,17
5164035.0,3397868.0,17
2028648.0,2065621.0,17
2028648.0,2392844.0,17
2028648.0,1738400.0,17
2028648.0,2720066.0,17
1641388.0,2404932.0,13
1641388.0,2732154.0,13
1641388.0,2077709.0,13
1641388.0,1750487.0,13
5638693.0,2410872.0,17
5638693.0,1729864.0,17
5638693.0,2070368.0,17
7381686.0,1748613.0,17
5638693.0,2751376.0,17
5251434.0,2422960.0,13
5251434.0,1741952.0,13
5251434.0,2082456.0,13
5251434.0,2763464.0,13
7381686.0,2116146.0,17
6994428.0,2128233.0,13
6994428.0,1760700.0,13
2022956.0,3890464.0,17
2022956.0,4281101.0,17
2022956.0,5004208.0,17
2022956.0,3519215.0,17
2022956.0,4632959.0,17
3573974.0,3909852.0,17
3573974.0,4978084.0,17
3573974.0,3566062.0,17
3573974.0,4261713.0,17
3573974.0,4600466.0,17
1635698.0,4645047.0,13
1635698.0,4293189.0,13
1635698.0,3902552.0,13
1635698.0,3531303.0,13
3230555.0,4990172.0,13
1635698.0,5016296.0,13
3230555.0,3578147.0,13
3230555.0,3921940.0,13
3230555.0,4273799.0,13
3230555.0,4612554.0,13
5608096.0,3491812.0,17
5608096.0,3759679.0,17
5608096.0,4831148.0,17
5608096.0,4295414.0,17
5608096.0,4563281.0,17
5608096.0,4027547.0,17
7342088.0,4010997.0,17
5264679.0,3482921.0,13
5264679.0,3748714.0,13
5264679.0,4014508.0,13
5264679.0,4280303.0,13
5264679.0,4546098.0,13
5264679.0,4811893.0,13
7030932.0,4002106.0,13
7342088.0,3491812.0,17
7342088.0,3751405.0,17
7342088.0,4530183.0,17
7342088.0,5049370.0,17
7342088.0,4789775.0,17
7342088.0,4270590.0,17
7033384.0,4521291.0,13
7033384.0,5040476.0,13
7033384.0,4780882.0,13
7033384.0,4261699.0,13
7033384.0,3742513.0,13
7030932.0,3482921.0,13
2028648.0,3052553.0,17
1641388.0,3031222.0,13
5608096.0,5099017.0,17
5261871.0,5077685.0,13
4423021.0,5222383.0,1
8127441.0,5222383.0,1
4495472.0,1375782.0,1
8063207.0,1375782.0,1
269.0,1.0,1
5526473.0,402339.0,17
174945.0,237215.0,1
174943.0,27536.0,1
174945.0,1031070.0,1
233824.0,1455744.0,17
174945.0,1046458.0,17
2752725.0,2190750.0,9
2752725.0,2800350.0,9
2752725.0,3324225.0,9
3051175.0,4505325.0,5
1825625.0,4505325.0,5
3051175.0,4562475.0,5
1825625.0,4562475.0,5
3051175.0,4505325.0,5
1825625.0,4505325.0,5
315913.0,3332162.0,1
315913.0,4551362.0,1
3335337.0,5972175.0,1
3417887.0,4348162.0,1
315913.0,2855913.0,1
315913.0,2282825.0,1
2116138.0,5972175.0,1
2149475.0,1952625.0,1
2198688.0,4348162.0,1
3368675.0,1952625.0,1
2247900.0,3322637.0,1
8612413.0,159496.0,13
4648200.0,1030287.0,1
4707080.0,1454963.0,17
4648200.0,1045676.0,17
6696075.0,3514725.0,9
6696075.0,2190750.0,9
4997450.0,2755900.0,1
7312025.0,1952625.0,1
4997450.0,4565650.0,1
7278688.0,5972175.0,1
6088062.0,1952625.0,1
6054725.0,5972175.0,1
0.0,0.0,1
0.0,0.0,1
115887.0,1390650.0,1
4622800.0,1382712.0,9
3470275.0,2630488.0,9
2308225.0,2630488.0,9
2641600.0,2627313.0,1
4830762.0,5646737.0,1
4122737.0,5646737.0,1
4046537.0,1174750.0,1
4046537.0,2287588.0,1
3884612.0,2006600.0,1
4294187.0,1897063.0,1
3884612.0,1801813.0,1
4046537.0,1539875.0,1
1643063.0,5646737.0,1
1727200.0,2422525.0,1
1562100.0,2825750.0,1
6056312.0,661987.0,1
6140450.0,806450.0,1
119062.0,230188.0,1
119062.0,6435725.0,1
112712.0,661987.0,1
112712.0,661987.0,1
6056312.0,661987.0,1
190500.0,715962.0,1
6140450.0,1273175.0,25
1879600.0,1452562.0,1
2433638.0,1693863.0,1
1879600.0,2011363.0,1
1879600.0,2136775.0,1
-381000.0,3040063.0,1
2536825.0,2992438.0,1
2979738.0,3011488.0,1
3022600.0,3116263.0,5
3024188.0,3116263.0,5
2295525.0,3011488.0,1
2338388.0,3098800.0,5
2338388.0,3132138.0,5
3222625.0,2992438.0,1
-381000.0,3622675.0,1
2536825.0,3575050.0,1
2979738.0,3594100.0,1
3022600.0,3698875.0,5
3024188.0,3698875.0,5
2295525.0,3594100.0,1
2338388.0,3681412.0,5
2338388.0,3714750.0,5
3222625.0,3575050.0,1
-381000.0,2670175.0,1
2979738.0,2641600.0,1
3022600.0,2746375.0,5
3024188.0,2746375.0,5
2295525.0,2641600.0,1
2338388.0,2728913.0,5
2338388.0,2762250.0,5
2536825.0,2622550.0,1
3222625.0,2622550.0,1
2536825.0,5165725.0,1
2979738.0,5199062.0,1
3022600.0,5303837.0,5
3024188.0,5303837.0,5
2295525.0,5199062.0,1
2338388.0,5286375.0,5
2338388.0,5319712.0,5
3222625.0,5165725.0,1
-381000.0,5264150.0,1
-381000.0,4730750.0,1
2536825.0,4683125.0,1
2979738.0,4702175.0,1
3022600.0,4806950.0,5
3024188.0,4806950.0,5
2295525.0,4702175.0,1
2338388.0,4789487.0,5
2338388.0,4822825.0,5
3222625.0,4683125.0,1
2336800.0,2908300.0,9
1362075.0,2913063.0,9
7280275.0,225425.0,1
7078663.0,220663.0,1
7280275.0,425450.0,1
7078663.0,420687.0,1
1879600.0,2332038.0,1
0.0,0.0,1
131401.0,1054277.0,1
1325562.0,6007100.0,1
2520950.0,6007100.0,1
1325562.0,5702300.0,1
2449513.0,5702300.0,1
2616200.0,4483100.0,1
1325562.0,2349500.0,1
1325562.0,3263900.0,1
1325562.0,4787900.0,1
3502025.0,2044700.0,1
2844800.0,2654300.0,1
1325562.0,4483100.0,1
1325562.0,5397500.0,1
3654425.0,1739900.0,1
2959100.0,5397500.0,1
1325562.0,2044700.0,1
1325562.0,5092700.0,1
2578100.0,3263900.0,1
1325562.0,3873500.0,1
2720975.0,4178300.0,1
1325562.0,2654300.0,1
1325562.0,3568700.0,1
2701925.0,2959100.0,1
2530475.0,5092700.0,1
1325562.0,1739900.0,1
2854325.0,2349500.0,1
1325562.0,2959100.0,1
2635250.0,3568700.0,1
1325562.0,4178300.0,1
2568575.0,4787900.0,1
2749550.0,3873500.0,1
2443845.0,1602043.0,1
2443845.0,1236541.0,1
4157436.0,1602043.0,1
4157436.0,1236541.0,1
5475513.0,1602043.0,1
5475513.0,1424333.0,1
6742331.0,1602043.0,1
6742331.0,1236541.0,1
1230085.0,1602043.0,1
1251808.0,1424333.0,1
7918160.0,1602043.0,1
7918160.0,1236541.0,1
244474.0,5953709.0,9
244474.0,5647935.0,9
244474.0,5036394.0,9
244474.0,4730624.0,9
244474.0,4424855.0,9
244474.0,4119085.0,9
244474.0,3813314.0,9
189386.0,3823230.0,9
244474.0,3201774.0,9
244474.0,2896005.0,9
244474.0,2590234.0,9
244474.0,1978694.0,9
8121711.0,125371.0,1
8228620.0,125371.0,1
8121711.0,405182.0,1
8121711.0,405182.0,1
8448919.0,138330.0,1
8448919.0,418546.0,1
244474.0,2284465.0,9
174945.0,237215.0,1
174945.0,6573494.0,1
8008535.0,710953.0,1
8008535.0,710953.0,1
8008535.0,892540.0,1
189386.0,1602043.0,17
189386.0,5375275.0,17
189386.0,3857580.0,17
6742331.0,1602043.0,1
7918160.0,1602043.0,1
5793218.0,1697529.0,1
5907518.0,1697529.0,1
5793218.0,2004096.0,1
5907518.0,2004096.0,1
5793218.0,2334197.0,1
5907518.0,2334197.0,1
5793218.0,2629874.0,1
5793218.0,2629874.0,1
5793218.0,2929084.0,1
5907518.0,2929084.0,1
5793218.0,3239187.0,1
5907518.0,3239187.0,1
5793218.0,3540450.0,1
5907518.0,3540450.0,1
5793218.0,3861732.0,1
5793218.0,3861732.0,1
5793218.0,4146527.0,1
5907518.0,4146527.0,1
5793218.0,4456620.0,1
5907518.0,4456620.0,1
189386.0,5358946.0,9
1132067.0,3520049.0,9
7147560.0,1708974.0,1
7261860.0,1708974.0,1
7147560.0,2015540.0,1
7261860.0,2015540.0,1
5793218.0,5397305.0,1
5907518.0,5397305.0,1
5793218.0,5672123.0,1
5907518.0,5672123.0,1
7147560.0,3534243.0,1
7261860.0,3534243.0,1
7147560.0,4139448.0,1
7261860.0,4139448.0,1
8267686.0,1669618.0,1
8381986.0,1669618.0,1
8267686.0,2311367.0,1
8381986.0,2311367.0,1
8267686.0,2941073.0,1
8381986.0,2941073.0,1
8267686.0,3248856.0,1
8381986.0,3248856.0,1
8267686.0,3547097.0,1
8381986.0,3547097.0,1
8267686.0,3853693.0,1
8381986.0,3853693.0,1
8267686.0,4164755.0,1
8381986.0,4164755.0,1
8267686.0,5386618.0,1
8381986.0,5386618.0,1
5793218.0,4766228.0,1
5793218.0,4766228.0,1
5793218.0,5073289.0,1
5793218.0,5073289.0,1
5793218.0,6005522.0,1
5793218.0,6005522.0,1
7147560.0,2319336.0,1
7147560.0,2319336.0,1
7147560.0,2628818.0,1
7147560.0,2628818.0,1
7147560.0,2935975.0,1
7147560.0,2935975.0,1
7147560.0,3232426.0,1
7147560.0,3232426.0,1
7147560.0,3860291.0,1
7147560.0,3860291.0,1
7147560.0,4751490.0,1
7147560.0,4751490.0,1
7147560.0,5403007.0,1
7147560.0,5403007.0,1
7147560.0,5677220.0,1
7147560.0,5677220.0,1
7147560.0,5972630.0,1
7147560.0,5972630.0,1
8267686.0,2018664.0,1
8267686.0,2018664.0,1
8267686.0,4463472.0,1
8267686.0,4463472.0,1
8267686.0,5672671.0,1
8267686.0,5672671.0,1
7147560.0,4451563.0,1
7261860.0,4451563.0,1
7147560.0,5091793.0,1
7261860.0,5091793.0,1
8267686.0,2620429.0,1
8381986.0,2620429.0,1
8267686.0,4757737.0,1
8381986.0,4757737.0,1
8267686.0,5053357.0,1
8381986.0,5053357.0,1
8267686.0,6007100.0,1
8381986.0,6007100.0,1
269.0,1.0,1
121750.0,1069033.0,1
204357.0,3466255.0,17
204357.0,1624605.0,17
121750.0,6553689.0,1
1461279.0,1349543.0,17
3153914.0,1161126.0,17
5375466.0,1349543.0,17
3206750.0,4987925.0,1
3606800.0,3749675.0,1
3921125.0,2244968.0,1
1458041.0,4752332.0,17
5375466.0,4588738.0,25
1458041.0,1961512.0,17
5375466.0,1650520.0,25
1461280.0,3466253.0,17
5375466.0,3386887.0,25
1461279.0,1576013.0,9
1501774.0,4487283.0,9
1547126.0,3228887.0,9
4443183.0,1161126.0,17
4473226.0,5008252.0,1
4473226.0,3722175.0,1
4473226.0,2204473.0,1
121750.0,234864.0,1
174943.0,27536.0,1
8611668.0,158751.0,13
269.0,1.0,1
1328057.0,1264249.0,1
1328057.0,1264249.0,1
1465715.0,1362234.0,1
3914775.0,2078265.0,9
3914775.0,2173515.0,9
3914775.0,2316390.0,9
3914775.0,5250091.0,9
2493963.0,2495779.0,9
2606675.0,2244954.0,9
2470150.0,2200504.0,9
2606675.0,2125890.0,9
3097213.0,5885091.0,1
3016250.0,5351691.0,1
4730750.0,5885091.0,1
1881188.0,2373540.0,1
4592637.0,1759179.0,1
4705350.0,5480279.0,1
4414837.0,2175104.0,1
2959100.0,1759179.0,1
2778125.0,2122715.0,1
2047875.0,1759179.0,1
1881188.0,5351691.0,1
3016250.0,2860904.0,1
1881188.0,2078265.0,1
4649787.0,2837090.0,1
3363912.0,2003654.0,1
4995862.0,2022704.0,1
1881188.0,2860904.0,1
1881188.0,4327754.0,1
3016250.0,4327754.0,1
4649787.0,4399191.0,1
174945.0,237215.0,1
174945.0,903540.0,17
174943.0,27536.0,1
5748092.0,2297115.0,25
8612413.0,159496.0,13
269.0,1.0,1
174945.0,1403483.0,1
265113.0,1822450.0,17
5526473.0,402339.0,17
174945.0,237215.0,1
174945.0,1403483.0,17
5795962.0,5365750.0,5
5795962.0,5365750.0,5
5853112.0,5365750.0,5
5457825.0,2249488.0,9
1576387.0,3325812.0,9
5184775.0,2632075.0,1
2935288.0,3360737.0,1
5935662.0,5626100.0,1
5954712.0,3044825.0,1
5338762.0,5626100.0,1
5178425.0,4121150.0,1
4562475.0,5626100.0,1
4402137.0,4264025.0,1
3786187.0,5626100.0,1
3625850.0,4340225.0,1
3009900.0,5626100.0,1
2849563.0,4378325.0,1
2241550.0,5626100.0,1
2073275.0,4378325.0,1
1344612.0,5626100.0,1
1296987.0,4502150.0,1
5722937.0,1855788.0,1
4830762.0,1855788.0,1
5989637.0,1854200.0,1
5097462.0,1854200.0,1
1270844.0,6021799.0,1
2050634.0,6021799.0,1
2830426.0,6021799.0,1
4390008.0,6021799.0,1
5169799.0,6021799.0,1
274638.0,5934075.0,1
3610216.0,6021799.0,1
6953043.0,3632432.0,1
6953043.0,4728519.0,1
6762507.0,1803242.0,1
6762507.0,2057242.0,9
6762507.0,2111217.0,1
6762507.0,2374742.0,9
174943.0,27536.0,1
8070643.0,3632432.0,1
8070643.0,4728519.0,1
7880108.0,1803242.0,1
7880108.0,2057242.0,9
7880108.0,2111217.0,1
7880108.0,2374742.0,9
5949589.0,6021799.0,1
8710727.0,240787.0,13
0.0,0.0,1
223838.0,230189.0,1
117476.0,6435725.0,1
7477676.0,828677.0,1
7477676.0,828677.0,1
7477676.0,1040482.0,1
1512887.0,1522415.0,1
1751013.0,1643065.0,17
1751015.0,1919288.0,9
269.0,1.0,1
1328057.0,1329108.0,1
1328057.0,1329108.0,1
1465715.0,1427093.0,1
3914775.0,2143125.0,9
3914775.0,2171699.0,9
3914775.0,4162425.0,9
3914775.0,2562225.0,9
3914775.0,3105150.0,9
2684463.0,4794250.0,5
4316412.0,4794250.0,5
4316412.0,4851400.0,5
4316412.0,4794250.0,5
2684463.0,4851400.0,5
2684463.0,4794250.0,5
2606675.0,2157413.0,9
2436813.0,2265363.0,9
2959100.0,1790700.0,1
1881188.0,4840287.0,1
3016250.0,4598987.0,1
2778125.0,2244725.0,1
1881188.0,2438400.0,1
1881188.0,2733675.0,1
3016250.0,3511550.0,1
3016250.0,2711450.0,1
4649787.0,4873625.0,1
4649787.0,3578225.0,1
1881188.0,2143125.0,1
4705350.0,2044700.0,1
3363912.0,2035175.0,1
4592637.0,1790700.0,1
3097213.0,5949950.0,1
4649787.0,2787650.0,1
4649787.0,2297113.0,1
1881188.0,3511550.0,1
2047875.0,1790700.0,1
4730750.0,5949950.0,1
174945.0,237215.0,1
174945.0,968399.0,17
174943.0,27536.0,1
5748092.0,2361974.0,25
8612413.0,159496.0,13
0.0,0.0,1
3668714.0,920750.0,1
223838.0,230189.0,1
117476.0,6435725.0,1
4665664.0,1076325.0,25
214314.0,1549400.0,1
214314.0,1549400.0,1
273050.0,1653126.0,1
333377.0,2341565.0,1
461962.0,3138489.0,1
384175.0,3024188.0,1
2836865.0,3138489.0,1
2759076.0,3024188.0,1
1651000.0,3138489.0,1
1573212.0,3024188.0,1
508000.0,3509962.0,1
1682751.0,3571875.0,1
2868615.0,3571875.0,1
851061.0,3277192.0,1
2039736.0,3277192.0,1
3225667.0,3277192.0,1
542926.0,2381251.0,1
955675.0,2698750.0,1
2041368.0,2411983.0,1
333377.0,4657726.0,1
374652.0,4694237.0,1
635001.0,4746625.0,1
468111.0,4737746.0,1
409575.0,3082926.0,1
2781300.0,3082926.0,1
1597025.0,3082926.0,1
384175.0,4600575.0,1
2759076.0,4600575.0,1
1573212.0,4600575.0,1
409575.0,4541839.0,1
2781300.0,4541839.0,1
1597025.0,4541839.0,1
4665664.0,2460626.0,25
4665664.0,3663950.0,25
4665664.0,5357812.0,25
4665664.0,4510089.0,25
4665662.0,2393950.0,9
4665662.0,3598862.0,9
4665662.0,4445000.0,9
4665662.0,5291137.0,9
4265795.0,1056544.0,1
4265795.0,2440876.0,1
4265795.0,3661454.0,1
4265795.0,4513853.0,1
4265795.0,5363255.0,1
269.0,4082913.0,1
121750.0,234864.0,1
121750.0,6400831.0,1
2300308.0,1245791.0,1
6461433.0,984430.0,1
278865.0,2842959.0,1
2300308.0,2842959.0,25
6461431.0,2842959.0,25
278865.0,4268334.0,1
2300308.0,4268334.0,25
6461431.0,4268334.0,25
278865.0,1616811.0,1
2300308.0,1616811.0,25
6461431.0,1616811.0,25
278865.0,1245791.0,1
8612413.0,159496.0,13
174943.0,27536.0,1
5611066.0,4821525.0,1
5611066.0,4821525.0,25
5611066.0,3077516.0,1
5611066.0,3077516.0,25
2815387.0,1137697.0,1
2815387.0,1137697.0,25
2815387.0,3077516.0,1
2815387.0,3077516.0,25
482952.0,1152274.0,1
482952.0,3077516.0,1
482952.0,4818288.0,1
1164866.0,5122798.0,13
1778749.0,1570168.0,13
2815387.0,714942.0,1
5611066.0,714942.0,1
599574.0,1717566.0,13
2815387.0,948186.0,9
5611066.0,948186.0,9
818241.0,3467875.0,13
320979.0,6196470.0,17
2815387.0,4818286.0,1
2815387.0,4818286.0,25
5611066.0,1137697.0,1
5611066.0,1137697.0,25
174943.0,27536.0,1
174945.0,237215.0,1
482952.0,3006386.0,9
482952.0,4627367.0,9
8612413.0,159496.0,13
0.0,0.0,1
3239277.0,1500100.0,1
3146424.0,1031793.0,1
119062.0,230188.0,1
158748.0,1031793.0,1
119062.0,6435725.0,1
3310587.0,1450958.0,1
3310587.0,1155491.0,1
3265584.0,2587009.0,9
3265584.0,3727136.0,9
3265584.0,4867262.0,9
266498.0,1447669.0,1
266498.0,1290506.0,1
266498.0,1506352.0,25
266498.0,3405739.0,25
266498.0,3370309.0,1
266498.0,3213145.0,1
5183627.0,1155491.0,1
5183627.0,1450958.0,1
6235913.0,1155491.0,1
6235913.0,1450958.0,1
119062.0,6164948.0,17
7722450.0,120377.0,1
7722450.0,120377.0,1
7722450.0,517409.0,1
5110788.0,2700664.0,25
6235913.0,2700664.0,25
3343557.0,2700664.0,1
3418435.0,2922495.0,13
3418435.0,2922495.0,17
3473779.0,2958110.0,17
3418435.0,2922495.0,17
3343557.0,2713483.0,1
5155715.0,3840791.0,25
6235913.0,3840791.0,25
3369023.0,3840791.0,1
3443901.0,4084442.0,13
3499246.0,4120057.0,17
3443901.0,4084442.0,17
3369023.0,3853610.0,1
5111660.0,1560537.0,25
6235913.0,1560537.0,25
3310589.0,1560537.0,1
3385465.0,1797031.0,13
3385465.0,1797031.0,17
3440810.0,1832648.0,17
3385465.0,1797031.0,17
3343557.0,1577045.0,1
5118401.0,4980916.0,25
6235913.0,4980916.0,25
3404253.0,4980916.0,1
3404253.0,4993735.0,1
3476840.0,5224567.0,13
3476840.0,5224567.0,17
3530491.0,5260183.0,17
3476840.0,5224567.0,17
6556564.0,570427.0,1
6794238.0,570427.0,17
7657600.0,2025591.0,25
269.0,1.0,1
174945.0,1026972.0,1
258584.0,5549246.0,1
258584.0,3066177.0,1
174945.0,237215.0,1
4672122.0,3322097.0,5
4723955.0,3343154.0,1
6586662.0,3322097.0,5
6638494.0,3343154.0,1
4672122.0,1883764.0,5
4723955.0,1904820.0,1
6585042.0,1883764.0,5
6636873.0,1904820.0,1
4670502.0,2602931.0,5
4722335.0,2623988.0,1
6585042.0,2602931.0,5
6636873.0,2623988.0,1
4672122.0,5821364.0,5
4723955.0,5842420.0,1
6586662.0,5821364.0,5
6638494.0,5842420.0,1
4670502.0,4383030.0,5
4722335.0,4404086.0,1
6585042.0,4383030.0,5
6636873.0,4404086.0,1
4670502.0,5102197.0,5
4722335.0,5123253.0,1
6585042.0,5102197.0,5
6636873.0,5123253.0,1
301227.0,3961896.0,9
3056728.0,1081998.0,5
3107528.0,1119252.0,1
174945.0,6613865.0,1
174943.0,27536.0,1
301227.0,1642284.0,17
301227.0,4075112.0,17
301227.0,3375550.0,25
301227.0,1937216.0,25
301227.0,2656383.0,25
301227.0,5874816.0,25
301227.0,4436483.0,25
301227.0,5155650.0,25
301227.0,1399466.0,1
301227.0,1624611.0,9
5129514.0,1081998.0,5
5264574.0,1119549.0,1
6959817.0,1082000.0,5
7085255.0,1119093.0,1
8710727.0,240787.0,13
269.0,1.0,1
174945.0,680720.0,1
261584.0,1090007.0,17
5526473.0,402339.0,17
174945.0,237215.0,1
174943.0,27536.0,1
174945.0,680720.0,17
6586538.0,5362575.0,1
6654800.0,2095500.0,1
6654800.0,2760663.0,1
3263900.0,3432175.0,1
5895975.0,5362575.0,1
4111625.0,4465637.0,1
4959350.0,3141663.0,1
3263900.0,2714625.0,1
5807075.0,2447925.0,1
5048250.0,5362575.0,1
2416175.0,2638425.0,1
5807075.0,4398962.0,1
4959350.0,4418012.0,1
4111625.0,3241675.0,1
3352800.0,5362575.0,1
4111625.0,2514600.0,1
3263900.0,4556125.0,1
5807075.0,3141663.0,1
4200525.0,5362575.0,1
4959350.0,2409825.0,1
2511425.0,5362575.0,1
2416175.0,4546600.0,1
6654800.0,4194175.0,1
2416175.0,3384550.0,1
1568450.0,4594225.0,1
1568450.0,3517900.0,1
1558925.0,5362575.0,1
1568450.0,2809875.0,1
8240713.0,1125538.0,1
7264400.0,1125538.0,1
7504113.0,1123950.0,1
8480425.0,1123950.0,1
1456580.0,5801524.0,1
2304306.0,5801524.0,1
3152031.0,5801524.0,1
4847480.0,5801524.0,1
5695205.0,5801524.0,1
261584.0,5754904.0,1
3999755.0,5801524.0,1
6542930.0,5801524.0,1
7420820.0,1508411.0,1
7420820.0,1720563.0,9
7439193.0,2583116.0,1
7439193.0,4239388.0,1
8248209.0,2583116.0,1
8248209.0,4239388.0,1
7420820.0,1792858.0,1
7420820.0,2005011.0,9
8229837.0,1792858.0,1
8229837.0,2005011.0,9
8612413.0,159496.0,13
269.0,1.0,1
436562.0,974725.0,1
523875.0,1339850.0,17
436562.0,974725.0,17
174945.0,6442593.0,1
6486525.0,2857500.0,9
6486525.0,1714500.0,9
5362575.0,2905125.0,9
6486525.0,2228850.0,9
4248150.0,2905125.0,9
5362575.0,2295525.0,9
4248150.0,1714500.0,9
3124200.0,2905125.0,9
4248150.0,2295525.0,9
3124200.0,1714500.0,9
3124200.0,2352675.0,9
5362575.0,1714500.0,9
7651750.0,1714500.0,9
1574800.0,3549650.0,1
7905750.0,1592262.0,1
7081838.0,4311650.0,1
1574800.0,2787650.0,1
4843462.0,4311650.0,1
1574800.0,2035175.0,1
5962650.0,4311650.0,1
3732212.0,4311650.0,1
2492375.0,4311650.0,1
2418606.0,4606925.0,1
3537792.0,4606925.0,1
4656980.0,4606925.0,1
6895355.0,4627562.0,1
523875.0,4741862.0,1
5776167.0,4606925.0,1
2418606.0,5076825.0,1
3537792.0,5076825.0,1
4656980.0,5076825.0,1
6895355.0,5076825.0,1
523875.0,5127625.0,1
5776167.0,5076825.0,1
2418606.0,5511800.0,1
3537792.0,5511800.0,1
4656980.0,5511800.0,1
6895355.0,5511800.0,1
523875.0,5454650.0,1
5776167.0,5511800.0,1
5526473.0,402339.0,17
174945.0,237215.0,1
174943.0,27536.0,1
8710727.0,240787.0,13
269.0,1.0,1
174945.0,237215.0,1
174945.0,6439506.0,1
174943.0,27536.0,1
1176205.0,1060450.0,1
1255712.0,3949700.0,1
1255712.0,2105025.0,1
2141538.0,5969000.0,1
2146300.0,3949700.0,1
2189163.0,2087563.0,1
1176205.0,1060450.0,1
1296066.0,1125537.0,1
3565328.0,2536825.0,17
3027572.0,2382838.0,1
2932008.0,2620963.0,1
3029193.0,2919413.0,1
3518356.0,3208338.0,1
1232897.0,1927524.0,1
1232897.0,1508125.0,1
2998417.0,4899025.0,1
3314267.0,5189537.0,1
3877938.0,5053012.0,1
2933627.0,4640262.0,1
2554608.0,1509712.0,5
2554608.0,2370138.0,5
6351291.0,1833563.0,1
6351291.0,1587500.0,1
4998803.0,1833563.0,1
4998803.0,1587500.0,1
3751598.0,1833563.0,1
3751598.0,1587500.0,1
6594251.0,1585912.0,1
5241764.0,1831975.0,1
5241764.0,1585912.0,1
3994560.0,1831975.0,1
3994560.0,1585912.0,1
6594251.0,1831975.0,1
3565328.0,5765800.0,1
6801580.0,5765800.0,1
6801580.0,6011862.0,1
4859504.0,6011862.0,1
3565328.0,6011862.0,1
4859504.0,5765800.0,1
7044541.0,6010275.0,1
7044542.0,5764212.0,1
5102466.0,5764212.0,1
5102466.0,6010275.0,1
3808291.0,5764212.0,1
3808290.0,6010275.0,1
3295650.0,2184400.0,1
3090863.0,2289175.0,1
2941638.0,2446338.0,1
2843213.0,2746375.0,1
3228975.0,3224213.0,1
3922712.0,2566988.0,1
3073400.0,4330700.0,1
2919413.0,4973637.0,1
2846388.0,4705350.0,1
3221038.0,5249862.0,1
3730625.0,5156200.0,1
3830637.0,4437062.0,1
4478864.0,2314204.0,25
4478864.0,3725862.0,25
8710727.0,240787.0,13
119062.0,230188.0,1
